student_id,subject_id,mark
11225,593,32
73988,84,99
4276,816,54
87058,276,67
33211,358,26
22309,511,87
53948,790,70
25162,982,43
99062,774,97
31591,813,37
74700,622,2
53599,429,78
32096,39,3
73799,469,79
87003,978,27
63041,361,23
68496,821,9
67025,542,86
29621,130,15
33065,965,10
67963,229,44
79750,248,25
14344,902,57
94181,185,47
14057,71,99
83262,273,70
80668,630,53
29059,495,71
70418,206,75
72771,406,27
45558,355,92
35873,509,2
99772,622,72
13140,727,78
29306,500,34
95603,599,54
3016,24,42
34925,701,42
81785,185,51
73733,592,48
52407,737,62
11606,587,25
11351,631,4
99685,211,54
57632,79,84
24619,790,14
76107,105,65
72962,704,98
92415,755,92
11210,174,99
28995,406,13
20266,394,9
67301,706,24
23526,325,55
55030,819,47
84568,270,85
18033,28,3
75085,633,93
75863,819,75
70522,361,65
14267,939,63
75346,591,7
34373,182,98
16785,540,54
91090,437,54
10782,910,22
13861,654,89
74835,85,13
24619,657,47
37512,383,64
39305,312,4
10284,296,68
80270,958,74
13299,663,28
69202,640,48
12764,314,8
82629,848,59
61427,52,46
90958,59,80
38839,97,11
70175,960,54
58772,856,49
44200,615,74
74575,149,16
9492,475,36
20297,108,60
785,932,57
64508,527,79
2710,342,84
13893,45,49
30146,706,83
4092,173,12
70170,836,14
4068,512,56
33851,677,68
49663,140,68
26326,802,45
79616,456,52
47490,175,16
51361,246,1
35231,397,12
44535,40,30
12651,922,35
66281,367,95
56122,495,36
23447,967,84
29502,887,65
58233,337,58
69560,845,18
36407,865,0
60928,456,82
79704,643,38
12204,299,36
55462,574,78
2394,896,84
89497,301,9
28878,507,32
87386,626,59
42813,16,80
42777,600,85
94583,261,91
74283,207,54
16138,917,10
24256,935,60
29084,721,10
63111,686,49
69359,395,75
89445,856,53
12972,983,86
39739,782,83
96135,522,44
42168,294,65
4433,817,35
68202,977,19
84924,354,90
3889,153,52
95979,742,52
11511,33,84
96159,89,72
78917,759,34
14408,380,8
14486,721,49
17846,996,6
5635,814,33
81170,716,20
90399,541,94
49714,976,45
90507,655,26
71962,928,67
48161,333,56
86610,285,47
21074,303,89
4977,129,86
72864,42,8
46876,146,41
70977,399,83
94306,421,13
22759,812,30
43710,489,11
36344,217,4
1043,845,42
19946,771,33
12052,509,82
15040,775,67
22109,455,88
98962,759,24
55060,321,9
73162,61,19
34155,54,98
3761,722,18
53067,833,8
85108,882,61
88798,697,80
29031,201,57
68244,168,74
91819,772,92
31132,677,24
56855,43,12
31453,949,65
8630,146,78
30191,399,32
29163,317,69
82830,338,84
128,292,95
95417,350,74
41308,564,31
27520,569,13
67272,360,47
61478,488,71
76775,901,23
52778,742,91
50414,891,87
28476,365,47
91301,580,93
92194,20,72
29009,219,29
70789,750,62
37720,517,1
11460,941,92
71110,803,60
92554,926,10
31338,259,38
44930,63,47
45978,48,8
40660,695,63
20848,653,63
18762,396,19
441,18,27
85326,11,72
79550,562,97
16357,481,76
54865,986,47
61782,663,63
27485,228,74
83817,660,66
22332,682,87
80693,461,30
73322,315,61
60042,908,65
25451,303,53
58663,887,9
31182,978,28
54129,420,22
2018,546,1
36101,959,65
35203,344,35
4835,172,13
91981,335,25
23772,848,86
16006,640,33
21769,315,13
5035,388,13
43130,859,37
11916,803,45
85892,262,44
94504,773,66
26122,256,55
60673,84,17
61256,252,63
85376,463,11
12723,900,8
536,705,41
96628,973,82
22186,492,97
23777,246,71
27266,658,89
31114,464,18
60683,904,8
72447,135,14
51789,798,75
28245,968,74
24562,219,71
45358,154,84
47805,971,94
43981,769,28
31350,362,37
89846,954,36
31975,389,27
50360,224,81
36464,871,56
89731,168,21
54128,254,74
72581,20,53
25879,119,81
41213,339,51
74725,838,61
77572,363,76
24555,564,43
43715,893,69
24567,23,40
34926,583,59
94876,310,75
40828,186,2
55890,294,82
11207,779,14
94979,980,87
52876,665,60
3588,2,10
31551,334,73
77917,648,56
49740,703,61
18220,676,52
86370,103,58
10659,561,81
6031,482,53
65154,466,42
48652,457,1
16344,580,41
37087,348,47
27731,615,57
97633,760,62
52842,855,68
64774,436,25
27785,847,39
76789,967,85
54381,554,46
45573,849,91
24521,323,62
39802,917,28
24181,834,20
24867,249,52
60747,347,93
28370,205,80
88540,216,21
14448,639,6
25075,196,72
87438,816,87
1969,428,70
33306,654,13
22670,611,57
43958,813,23
503,30,32
78916,421,3
56983,339,75
58300,240,63
76664,606,26
37879,203,19
41094,425,95
18100,821,54
19079,953,21
70969,672,63
36069,73,98
20717,115,31
27091,829,16
15665,535,6
29630,779,79
93755,726,39
75178,25,42
15914,15,85
5429,184,48
13303,835,20
32160,897,70
39326,511,25
43027,651,29
99147,549,3
3427,875,36
65889,402,3
60662,464,56
46412,685,25
47572,346,21
92601,24,62
18201,435,62
84287,260,83
66945,785,51
35998,286,43
40002,203,98
38586,284,65
19917,653,15
87865,669,27
74140,636,64
22834,47,29
33385,407,2
10932,556,92
19490,774,4
69299,873,88
67075,321,2
16208,262,69
86669,192,69
1494,273,86
75106,513,16
88241,207,61
60310,622,48
18584,952,26
32606,844,27
79176,611,23
95898,326,77
48257,558,64
11139,480,93
77792,37,35
28182,61,53
27085,596,39
4324,988,15
44091,71,38
69595,718,5
70264,318,98
90683,256,95
73530,689,50
38722,193,87
5049,403,26
83696,567,26
20690,126,41
99316,730,44
23344,803,45
79875,888,94
7508,764,50
93758,793,49
3093,522,8
61740,593,55
15015,78,72
34376,640,71
32294,874,80
17782,571,30
6354,972,86
75169,104,80
15361,847,74
42709,622,69
93525,258,90
23786,315,48
65236,614,56
26530,915,0
10589,593,8
12825,924,8
76319,504,46
43773,964,92
74278,927,71
93031,770,84
13140,528,38
78814,87,73
48174,9,39
14843,563,0
3718,148,96
76266,159,1
67617,229,75
98498,922,16
25413,970,33
16555,311,59
55256,881,76
43530,737,52
21827,20,86
60206,120,53
93924,200,50
42499,290,99
16201,584,90
4173,701,1
85944,209,36
13175,817,75
56655,172,41
83866,267,79
56878,300,61
74814,743,29
41759,556,69
81994,785,42
73541,964,97
17062,581,40
55503,851,87
91040,227,37
39781,401,26
29436,431,70
69476,672,40
93144,126,67
25020,419,28
49023,486,0
19141,75,78
63177,168,84
58323,985,76
85650,987,39
88327,342,92
22073,348,47
343,986,84
76,148,37
49112,610,29
72195,752,29
91232,70,84
67906,836,44
73878,231,55
68232,309,66
85191,707,27
52271,589,19
45036,902,94
28290,503,63
509,45,69
29493,22,87
12353,831,68
85647,787,14
71708,47,90
19013,990,79
79537,694,32
99587,294,87
85663,901,41
84305,819,81
1224,409,43
84027,635,14
14572,717,35
43161,851,61
80543,65,56
55941,476,68
651,460,11
14569,589,17
64185,711,17
83814,393,60
3077,304,2
67775,448,35
30185,83,90
75573,473,63
36077,944,7
51956,931,72
31140,381,21
40673,383,70
66512,424,23
78994,129,46
30337,752,10
32598,128,83
94151,358,70
26333,477,57
93216,533,82
74955,202,51
65879,711,98
86189,457,17
20193,648,59
35544,254,21
56525,174,62
60212,4,36
30742,234,11
13341,162,22
46496,834,81
28171,873,55
95940,464,90
57183,79,14
59978,846,57
90628,678,53
47495,687,14
14449,91,85
96811,929,16
51938,516,8
38040,497,48
51838,28,64
89758,329,9
63590,891,34
64502,486,2
2067,756,42
45874,629,70
63908,446,2
7673,375,97
84257,353,70
3667,443,37
52931,75,58
62694,572,19
67569,578,58
89614,583,34
49606,658,6
83618,212,49
70949,890,81
44814,934,47
41298,144,5
80396,545,62
5521,193,51
81522,570,89
40094,449,55
75421,881,4
80523,56,10
52447,419,31
14108,630,85
99574,147,62
92851,595,59
17635,483,52
39565,131,95
53099,703,6
52753,925,76
66131,388,65
74487,828,84
953,393,83
95217,994,83
90943,174,69
62748,908,56
58641,220,97
72055,917,92
16071,623,92
51217,102,98
57586,599,65
65127,753,97
10875,167,29
61898,536,76
64583,182,65
61204,222,43
32713,622,13
48205,308,95
4081,744,46
49509,122,90
33469,907,40
25503,354,33
17970,156,19
58250,460,60
94513,51,45
32654,539,26
31513,938,18
59918,889,96
50520,269,64
61630,907,29
47954,987,26
96510,711,13
50911,293,84
47273,456,2
85707,866,1
19427,432,85
62679,502,47
14522,556,93
30309,445,94
89999,986,70
72112,272,86
71937,595,19
64367,234,91
94692,35,69
79239,859,91
32676,732,87
76805,74,41
1867,115,42
14800,923,4
96179,520,76
23090,523,58
12329,201,59
30384,262,67
36999,960,51
90438,593,80
68625,286,64
61088,571,56
17745,826,56
68927,607,84
71467,796,54
23365,124,46
68854,424,44
57105,592,26
61155,65,6
50610,807,56
51282,426,30
74262,861,28
43875,391,95
58824,404,95
89522,516,35
87883,507,71
43773,247,49
82374,480,14
23669,95,2
2957,546,50
6276,370,26
5650,264,30
10069,853,51
10684,842,17
88003,284,47
55439,55,23
38663,104,34
62329,260,31
73746,33,28
6980,648,84
25236,892,88
88854,219,13
89679,632,21
25655,26,99
60942,595,7
61201,540,0
58869,182,85
63415,925,19
88640,803,5
52785,24,98
23062,453,1
26205,214,96
28368,661,14
57425,922,83
97806,361,11
73924,29,18
70367,198,2
69421,887,78
20682,327,69
99498,86,16
61124,873,65
98535,804,1
73105,395,63
79058,950,39
43477,666,34
88173,274,81
45807,858,61
35035,330,99
28617,343,66
80514,935,51
96618,199,49
53383,701,27
85333,174,34
37991,344,39
39478,753,80
58898,28,54
90668,933,51
23741,137,46
81415,281,87
36537,642,14
20882,796,87
66781,592,45
86070,733,39
49000,708,92
43465,115,46
22299,597,52
41101,258,79
75736,871,42
28118,829,73
68284,253,82
90554,211,3
13794,584,46
72631,802,29
94262,855,63
5444,199,0
7765,124,67
24465,217,75
46207,108,84
38266,337,37
59560,838,86
77067,608,90
48977,279,67
78874,850,64
73784,421,29
58401,556,62
74398,558,86
34525,158,15
48599,466,49
36605,798,36
65131,801,21
87150,888,94
52897,335,94
14291,775,52
21796,227,47
93470,824,91
17060,906,48
10011,824,47
2771,438,68
37570,305,11
53942,691,91
2247,987,63
77557,850,47
76856,250,60
48260,968,3
64710,119,68
22222,662,54
32736,460,31
26663,827,32
18340,434,20
56509,224,22
41051,452,86
50270,230,58
70056,85,34
15087,921,30
99907,132,79
82489,909,75
45918,714,75
78282,80,37
64580,196,65
45610,342,64
91463,544,2
19517,32,10
53056,417,53
98125,138,31
39556,406,15
31760,136,3
50399,274,67
74739,851,46
44149,331,7
21704,308,57
13147,359,44
42976,606,89
10562,968,2
26040,408,37
77457,322,39
36282,377,92
5713,511,15
15501,183,66
89590,64,7
58372,864,95
88884,224,84
39916,622,69
88769,789,51
5320,350,10
77572,97,89
90345,426,45
10297,65,40
1966,706,14
41610,949,69
54565,367,52
31215,241,1
13667,38,56
97973,153,62
50869,574,86
86783,707,40
38353,59,28
76022,470,60
97566,519,45
93465,183,7
42983,450,92
15018,521,26
19827,812,33
97305,738,53
91526,751,79
94618,529,19
54183,312,30
76453,357,66
93495,76,75
55218,793,78
7902,954,96
13213,530,22
47581,987,31
66785,56,37
42777,645,52
37194,9,67
66232,446,31
91300,622,87
31064,73,78
99226,75,76
70908,405,2
25693,19,77
40203,386,52
32379,958,21
53099,486,94
87788,120,83
29011,926,40
9555,106,47
87330,457,7
65135,60,74
23269,401,22
60338,263,3
11463,409,86
12271,986,48
34693,703,22
78892,427,68
99882,191,24
49774,67,67
66790,603,93
15246,800,94
12523,343,64
29363,922,73
61339,268,45
82597,469,25
70977,304,44
5769,392,87
68455,446,77
7879,460,81
24425,167,73
55601,1,33
87754,314,46
74317,780,34
18900,424,96
61626,521,97
85592,530,93
53038,194,62
61255,276,72
24686,706,2
86235,665,52
39921,128,19
17889,613,93
57852,512,0
50799,929,96
25438,633,42
25985,164,47
91869,549,52
28898,51,54
11820,280,27
8471,172,28
60552,79,25
94385,62,23
78971,3,58
39236,344,52
43192,601,23
36851,978,85
46738,84,23
10708,314,14
23418,349,58
7390,898,34
85175,407,22
39545,430,67
1669,193,40
63372,257,57
8314,574,1
8846,688,81
17504,140,42
80544,2,94
18137,292,93
2286,595,47
15814,891,66
73269,985,12
13354,3,92
21693,176,57
21871,211,50
14746,533,29
5612,546,53
40861,934,47
53508,850,46
4193,104,49
64969,422,71
24342,743,59
84652,98,45
88629,87,75
59957,999,56
20901,595,49
79339,649,99
87754,477,6
6954,224,41
12732,882,51
7896,31,50
27856,795,46
33401,476,61
65747,50,7
40742,969,78
93305,410,37
26202,940,35
67282,393,10
61856,173,35
64489,20,32
46721,964,57
37467,856,58
48138,804,53
22778,733,97
84004,744,56
59086,907,69
12908,660,85
15793,188,52
84625,686,92
88750,106,43
81660,314,15
14872,693,47
70428,551,38
30468,129,87
14511,529,96
51268,929,82
51433,711,48
23073,984,16
16487,280,43
73252,689,93
69274,376,36
72100,913,57
83034,147,27
86557,40,51
38612,1,78
70547,629,22
1705,917,86
41055,177,62
20445,831,14
98830,868,25
73831,16,61
69684,929,75
15088,232,94
13069,366,65
95770,475,19
9592,230,19
46390,536,5
41730,815,82
52079,516,75
16495,889,76
59157,961,88
53464,850,41
82130,457,24
63726,474,67
9552,651,26
90485,935,98
52778,974,63
68078,452,81
84174,923,18
9906,181,17
59412,262,46
35754,169,47
12145,108,5
37138,639,98
55945,989,85
95827,766,55
92143,585,53
22420,191,25
8825,140,14
4587,612,66
32077,640,28
64742,376,1
32231,926,17
13969,797,88
61260,889,98
7559,691,59
85667,76,36
26774,514,64
95286,404,0
37411,219,2
43256,510,44
73406,731,35
34115,184,97
53376,32,59
41449,125,70
91949,335,20
17865,397,54
29000,970,24
39323,806,99
32718,244,36
63762,104,90
74004,630,35
14701,881,53
64460,891,71
6258,825,48
95432,144,81
72918,618,19
82874,976,67
73239,462,26
5338,927,73
3161,98,81
34046,430,12
85363,784,77
55682,38,80
56026,287,68
48027,465,48
28850,250,99
26269,709,4
53951,661,42
17167,278,36
29731,220,14
49857,547,7
37243,633,69
62814,170,37
25352,691,81
63837,542,29
19525,267,97
97847,803,93
47628,322,5
27603,680,0
95610,576,42
47617,337,89
30649,13,21
31195,847,76
86048,119,87
74275,571,89
40693,997,36
23317,904,30
38445,494,28
66652,177,49
80020,693,63
74098,53,74
89394,916,79
50608,625,33
98051,348,49
11305,859,92
18844,905,42
64500,279,31
76822,52,27
3725,982,4
22841,130,51
41043,619,21
2710,808,37
98559,826,77
39090,781,66
38780,885,40
19133,525,56
9994,761,75
85044,522,38
86313,689,78
71078,911,86
56811,376,10
92081,361,13
47207,305,48
93859,362,13
3419,863,61
92356,882,64
8006,512,41
94896,467,37
66699,888,23
35303,338,2
65997,75,95
20661,15,67
74557,27,75
93319,886,3
63080,738,63
71724,986,90
45782,980,4
70098,199,49
91839,102,99
44105,33,12
77853,135,27
82896,864,40
92372,20,19
86642,897,12
71322,194,47
78239,211,83
66131,680,97
77997,373,29
32607,462,57
4075,106,1
23235,713,90
97534,799,60
20686,766,33
70742,698,79
4339,561,85
32967,507,72
71577,707,26
33622,761,5
34355,406,83
95184,367,28
36205,818,0
95781,153,99
15357,914,58
26982,16,87
12837,963,88
93542,220,52
96523,818,74
86029,333,84
68105,471,65
55938,569,95
65660,839,47
97314,889,69
83891,890,56
69788,415,92
45181,700,83
13703,373,87
11798,125,88
87413,133,62
42800,29,97
32106,486,49
43478,584,95
92864,430,53
90263,240,26
4448,46,65
82336,550,89
28824,161,50
70300,308,59
54200,435,68
8541,524,21
5013,944,91
37471,353,39
13179,114,46
99338,22,16
92901,897,10
83307,73,47
6124,324,23
33901,268,52
27527,13,89
95106,999,89
86935,405,21
48770,958,32
89297,692,64
52090,709,8
90336,267,99
57267,805,20
76078,469,96
62365,761,28
87330,782,41
63558,362,45
44620,132,21
59125,588,80
67427,970,56
21211,141,42
95070,352,23
33293,73,26
95437,470,80
13176,482,3
27554,109,11
34464,705,54
69280,531,23
20162,389,49
49802,315,46
32424,602,23
99107,620,4
1277,272,52
95432,801,51
46301,166,55
32821,964,9
93909,483,47
45896,969,42
87659,681,90
22346,562,85
73697,18,60
94475,353,23
81851,512,43
2346,4,58
16353,544,19
7784,527,97
90379,238,29
55584,15,84
413,355,17
35923,310,71
82058,451,41
78917,936,19
56886,111,93
73383,816,52
7243,935,90
30691,915,77
35213,349,70
532,986,26
30090,722,17
60510,590,18
87501,508,80
61734,573,58
79289,227,35
62260,967,59
24488,88,71
22050,620,11
53773,89,57
81979,10,60
70524,834,18
11433,68,76
58665,979,92
5629,226,1
90899,500,34
10808,80,56
15512,385,75
45747,917,27
4848,680,60
63549,516,1
36079,865,90
9629,783,39
47401,725,46
76524,643,3
53970,20,7
80205,720,27
594,458,52
42223,435,25
15021,787,55
13342,434,45
12777,71,96
56914,191,32
91831,127,10
87318,382,61
79816,512,34
21364,438,84
47300,328,40
60205,178,99
59013,925,60
75061,309,22
25729,41,26
33603,695,67
46826,349,69
15477,676,61
39994,623,84
72725,910,8
4294,712,94
8646,805,2
85714,950,7
37667,643,58
57390,610,90
85186,833,11
28002,104,83
87914,865,74
68979,797,71
752,978,33
26361,679,83
56559,39,36
13695,452,1
40939,386,61
29998,825,76
12113,545,77
75964,567,50
56180,624,7
20845,178,96
25324,290,8
1879,878,61
81590,697,80
1708,536,24
76581,400,81
70643,894,48
53505,55,9
62178,145,2
95666,441,47
77399,640,60
62976,388,6
11241,847,36
99517,531,77
79945,603,1
74877,585,30
734,360,74
80132,667,13
54047,155,7
34761,109,26
13261,578,40
84036,177,9
17538,629,46
13157,918,3
82379,176,12
68849,932,3
35050,37,84
1662,597,69
66938,107,50
6358,476,30
72135,4,58
22981,417,12
93115,623,50
84440,120,11
16959,90,32
92424,625,54
44753,608,11
72803,312,26
24880,535,88
73859,734,67
2946,700,32
74526,128,33
80795,407,5
19148,66,42
19004,231,91
67391,927,27
76821,44,56
5611,455,35
58120,410,73
33339,694,53
38415,197,95
48039,145,79
37369,42,75
51377,517,57
35356,382,18
92975,497,39
59117,321,25
11763,695,17
61652,574,34
73885,335,38
264,114,87
66883,994,11
94192,46,43
54359,632,17
76170,251,47
20775,674,26
42599,85,1
14758,13,43
41344,689,2
33406,906,80
6056,39,65
75045,400,64
90377,359,26
24406,884,6
85051,959,14
49825,866,22
96498,942,30
91811,655,31
24143,990,67
46241,979,96
78065,36,24
37105,505,97
42396,362,60
56740,848,40
2523,542,1
16536,189,86
93617,547,46
5941,392,60
88234,406,71
41142,760,72
17908,924,38
48687,209,63
69436,345,97
72294,137,25
65622,117,53
27967,377,63
15407,53,12
74295,915,51
91055,389,43
36268,965,78
56780,664,64
43029,643,45
91946,817,90
32441,820,20
14225,799,28
80950,943,85
32164,506,76
56490,359,63
97811,264,41
47869,98,77
27657,729,55
41210,59,49
82709,14,65
61687,463,47
31148,334,84
98311,943,62
70425,967,53
11278,856,19
22132,210,2
66231,167,23
98060,822,4
62589,595,26
79647,84,30
46221,796,28
23820,859,3
45852,231,51
65143,35,63
70627,511,56
66114,420,53
33779,203,2
83402,660,78
67654,795,41
84803,716,7
4792,899,64
16423,907,68
29601,254,82
73663,990,69
37809,628,53
52631,470,25
38184,206,6
92314,594,5
46905,802,1
60926,443,43
18399,742,15
46616,751,39
47270,798,82
26740,407,59
79742,347,50
65128,207,13
25421,207,53
3796,642,65
14996,454,84
17141,362,89
7253,852,81
64072,994,83
22912,626,23
5733,728,64
99104,974,61
26373,576,8
40271,263,67
76167,402,90
40112,542,8
780,12,90
22271,111,90
75676,415,59
95441,803,51
27838,25,97
7281,526,56
54553,64,3
39141,574,36
44306,908,69
13031,670,94
41373,99,90
82489,217,72
1091,946,82
88345,576,38
65651,461,6
80785,378,29
59913,236,83
36108,338,51
69570,434,64
46285,314,42
77613,87,46
17867,855,89
68975,62,30
96177,126,70
68334,969,68
37456,930,51
56011,66,61
9111,895,83
58515,76,58
21159,391,57
25767,697,52
4533,797,10
20356,801,56
37142,746,7
32831,473,53
15211,392,65
13639,765,92
8389,398,69
32920,881,25
88318,103,26
68416,299,48
4669,265,59
65953,886,86
47757,574,36
14157,813,99
29025,618,36
68274,193,41
45138,447,47
48927,860,0
19730,164,54
22495,101,53
88078,73,25
2682,64,87
87098,266,53
17908,563,39
77909,271,40
40525,711,51
56888,690,68
81655,238,82
99880,187,26
40222,495,34
63596,377,4
48498,69,55
96489,227,74
49344,417,66
24025,888,4
69149,219,45
59609,486,64
97646,535,41
71632,643,24
25977,840,79
47139,376,92
89516,802,52
91423,710,71
44103,179,96
2333,152,2
44314,927,19
13643,780,73
66750,916,84
36454,101,95
32455,841,82
29515,125,42
27300,118,49
76683,438,36
13315,981,50
1309,418,51
62404,824,50
97432,788,45
10857,480,10
13230,555,52
56020,794,84
19723,73,88
42036,316,75
69383,905,65
26123,6,56
5703,156,27
71946,250,39
22399,540,59
98493,536,38
71509,815,1
29478,718,59
93206,972,59
16974,61,9
8299,697,66
82543,718,16
24559,969,22
39602,953,20
38816,882,15
30357,21,19
85817,661,68
17169,605,29
45653,976,31
72756,289,41
39112,996,6
19363,23,58
57142,505,37
34867,16,30
99269,762,61
62895,412,55
28673,911,77
73661,509,37
92258,478,39
20987,849,40
43739,957,55
83652,400,89
958,366,29
58697,798,64
85117,842,35
69107,410,99
67023,45,41
2844,815,51
67386,882,61
13853,715,62
37354,722,10
93760,392,45
47187,593,86
60256,264,11
97236,489,26
92174,894,15
68584,513,48
72737,166,43
37498,622,44
88473,954,78
75355,294,74
92554,865,69
70763,460,38
88091,98,53
39034,407,93
44440,540,54
59383,779,72
93360,626,23
89769,208,28
72701,316,95
57254,518,81
11628,309,52
18766,108,79
55895,462,50
27486,588,97
9473,321,23
98818,835,7
84770,106,22
84662,128,6
84272,717,57
96916,392,50
81248,363,28
42367,82,88
74338,337,74
99020,132,27
45193,346,65
13589,577,97
30132,891,24
10232,467,29
96617,988,24
68031,470,53
82323,168,95
69680,911,30
54918,14,43
49120,651,8
8230,716,83
77525,501,47
92741,266,74
27407,78,14
40728,345,7
31907,435,83
20343,274,80
92423,823,17
57346,540,4
10369,123,14
48214,650,80
16116,386,63
51548,465,51
31795,415,72
25801,746,1
54526,352,83
98348,114,17
23344,218,84
16343,260,53
26146,235,45
37127,804,12
26214,624,27
98705,21,71
55681,853,92
51838,788,54
54684,179,80
63392,222,70
5976,989,94
90679,265,80
64081,901,84
37098,281,0
14224,513,28
46361,634,47
3202,524,63
28275,130,19
65834,445,67
29956,985,45
90290,40,53
39782,382,85
21861,997,82
63223,86,17
34170,277,84
77947,6,49
8399,912,70
77184,110,58
41778,930,79
28778,462,59
50411,656,44
94658,331,74
60995,760,65
7068,466,81
84069,946,35
29729,7,28
41280,653,94
58626,387,27
68368,793,45
11686,468,58
57067,756,40
31622,976,63
22487,11,53
23600,19,35
42879,618,9
86465,825,75
28551,412,64
38466,634,51
780,118,37
76257,154,87
62881,142,17
8424,314,6
49746,864,30
12797,287,47
4783,394,30
51644,968,28
41516,858,3
17137,705,82
19944,936,23
39599,199,60
87644,72,13
90201,94,84
26587,115,55
60170,1,51
62881,998,93
59834,990,33
43,40,82
96069,904,11
70307,923,32
97715,148,7
66599,299,26
43129,57,15
57341,953,55
3736,402,41
68586,415,34
40771,173,76
22333,209,60
23922,356,36
64003,972,95
43289,978,77
86502,118,4
89025,303,73
8609,572,84
36271,644,43
29387,599,62
14397,546,56
70908,530,15
9712,768,54
83529,310,92
62338,459,10
71805,595,18
68681,919,36
52155,383,67
25513,835,32
40650,579,76
31112,640,72
22504,94,40
24571,902,82
67633,97,57
20481,580,37
11375,627,47
12962,768,46
75199,374,23
10642,761,86
30764,873,20
74777,518,99
23191,195,58
70458,529,4
85589,815,77
50415,590,34
15690,941,0
56377,628,36
19548,639,11
1801,936,40
62185,464,22
10205,372,69
7647,158,9
34292,11,99
66887,584,57
61491,314,99
95976,162,2
8000,166,75
30478,680,50
974,109,40
98035,295,79
95963,241,30
94709,484,11
69419,346,49
178,147,94
34045,979,4
74958,881,64
15523,856,90
32372,457,71
92064,422,86
68762,967,75
11796,48,21
3939,428,28
63102,131,19
30298,614,67
2791,933,22
41141,326,63
75970,129,46
24798,125,38
46725,503,52
38334,525,62
43049,727,59
37388,954,92
90265,912,69
41873,619,68
33854,541,18
87918,391,23
30059,595,79
10293,559,49
50697,993,65
75191,536,89
89700,107,50
76554,576,2
29613,74,0
32068,499,62
21130,141,44
12904,706,93
50888,77,26
22815,788,73
51841,871,22
8412,380,29
17571,367,1
80208,313,10
91976,762,51
89002,805,38
91247,801,96
58094,961,11
37076,800,5
15082,675,26
67126,109,37
99119,894,34
93856,916,77
82989,954,48
82415,898,3
52333,367,18
4803,703,69
35752,427,81
15164,556,75
85625,284,32
14350,501,10
34162,693,93
11786,26,41
58023,974,2
55501,958,31
14492,682,92
59279,5,61
769,447,98
90871,245,29
22197,435,13
49289,655,59
63609,330,85
14461,131,95
91415,498,95
60747,74,67
13684,399,11
67403,470,62
16236,852,67
31672,696,51
19147,97,40
71694,683,88
92033,925,38
38962,226,10
17065,14,72
1571,95,5
530,933,76
84648,509,13
61601,752,80
97677,641,98
27487,939,81
66261,48,72
24291,231,61
3312,682,69
28828,911,29
94077,660,74
61097,68,80
66558,383,92
67073,682,96
78705,964,87
90959,280,94
10756,450,41
44152,123,28
47940,784,48
1755,323,24
48105,935,21
19239,955,0
19701,909,83
31846,891,1
14140,980,8
94093,279,35
70188,753,74
58402,838,49
85364,817,37
26775,826,58
78396,343,14
44591,735,46
77149,831,95
67821,1,44
62282,216,43
27214,461,3
34495,201,42
78160,264,58
65808,642,43
36059,375,58
73760,371,32
5527,976,75
56695,406,51
31221,110,31
67751,701,31
11806,368,40
22550,393,77
2934,67,39
80232,520,76
48286,803,29
10724,397,24
22150,308,67
38510,647,46
86999,866,94
72717,235,88
75151,80,95
46421,290,24
21219,967,59
55223,671,97
52311,535,21
26803,763,10
40550,915,86
9788,370,2
92804,471,90
53154,359,44
5115,794,18
64567,722,56
29596,193,56
8556,140,80
69741,551,33
15168,849,43
19682,107,75
54273,811,37
78368,382,5
2283,992,38
70950,853,52
54523,758,48
32793,800,96
91988,75,20
2269,266,11
16267,547,3
87518,79,4
70664,425,60
90172,240,41
40157,264,66
54623,303,80
85279,233,61
25521,939,6
589,351,88
51109,122,90
73524,277,69
21249,237,34
17790,944,95
67968,285,25
62174,306,33
8397,64,13
42004,617,26
34853,790,65
85976,224,48
3040,524,19
52918,585,52
86616,625,54
20647,165,91
49140,602,35
12708,568,98
99412,949,60
98122,942,21
46346,894,85
55652,945,62
83703,989,75
31474,653,74
42352,95,76
38530,996,76
13271,918,14
64003,818,26
14112,780,80
65618,910,62
50076,89,30
73132,635,73
96357,920,99
70554,218,41
60438,837,85
92677,33,80
59594,997,18
46742,63,79
57947,645,62
71255,776,13
97005,926,36
25379,227,34
1846,788,36
80067,464,99
5775,915,50
54017,802,96
33983,109,97
21281,658,72
15584,439,29
72526,87,0
1856,187,78
2887,779,85
15672,378,48
83346,139,66
353,132,99
12832,552,55
25749,777,67
28777,603,80
92369,312,20
21002,815,93
62366,932,78
34524,613,67
96877,279,6
35170,163,31
13298,202,44
97237,82,65
59604,604,88
3306,948,40
71962,415,38
86072,717,57
64147,342,44
86517,901,35
32314,390,45
3115,849,48
20220,96,46
54569,87,16
82816,842,65
60621,606,93
90294,675,52
6153,930,22
81924,252,70
42238,11,72
44829,232,84
11745,582,62
62756,746,11
68236,937,48
86186,633,25
55843,19,6
97046,36,41
53890,190,37
29557,393,16
63235,780,14
6583,192,37
1544,314,24
4558,246,21
2518,859,49
24842,965,19
66283,428,67
66849,801,18
73166,387,59
18159,259,85
54893,724,41
99730,847,59
4975,490,56
46892,548,39
20636,313,80
3953,111,54
16218,574,99
71369,867,71
49457,831,59
41571,678,59
19308,756,45
69274,321,82
21549,178,26
44094,758,40
72231,115,3
47200,356,99
14712,621,84
43754,608,26
14154,681,1
92474,166,25
18344,371,89
37015,712,8
69902,885,48
58999,862,85
